Item ID,Created Time,Last Modified Time,Item Name,Sales Description,Selling Price,Sales Account,Est un article remboursable,Brand,Manufacturer,Poids du colis,Longueur du colis,Largeur du colis,Hauteur du colis,Dimension Unit,Weight Unit,Is Receivable Service,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Taxable,Exemption Reason,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,SKU,Nom d’alias,UPC,EAN,ISBN,Part Number,Purchase Account,Purchase Description,Inventory Account,Nom de catégorie,Catégorie parente,CF.Group Name
3977868000001195537,2023-07-12 00:21:31,2024-12-09 03:05:18,"Verres en plastiques recyclables de Aurelia, 5 oz, Blanc",,CAD 44.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-C00006,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Verres en plastiques recyclables de Aurelia
3977868000001195539,2023-07-12 00:21:31,2025-07-26 20:51:44,"Verres en plastiques recyclables de Aurelia, 5 oz, Bleu",,CAD 44.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-C00007,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Verres en plastiques recyclables de Aurelia
3977868000001195541,2023-07-12 00:21:31,2025-07-26 20:51:44,"Verres en plastiques recyclables de Aurelia, 5 oz, Lavande",,CAD 44.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-C00008,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Verres en plastiques recyclables de Aurelia
3977868000001195543,2023-07-12 00:21:31,2025-07-26 20:51:44,"Verres en plastiques recyclables de Aurelia, 5 oz, Rose",,CAD 44.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-C00009,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Verres en plastiques recyclables de Aurelia
3977868000001195545,2023-07-12 00:21:31,2025-07-26 20:51:44,"Verres en plastiques recyclables de Aurelia, 5 oz, Vert",,CAD 44.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-C00010,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Verres en plastiques recyclables de Aurelia
3977868000001195547,2023-07-12 00:21:31,2025-07-26 20:51:44,"Verres en plastiques recyclables de Aurelia, 5 oz, Aqua",,CAD 44.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-C00011,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Verres en plastiques recyclables de Aurelia
3977868000001195589,2023-07-12 00:21:31,2025-02-26 11:48:00,"Éjecteurs à haut volume de Aurelia, , Blanc",,CAD 56.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-HV6000,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Éjecteur à salive,Outils de procédure,Éjecteurs à haut volume de Aurelia
3977868000001195601,2023-07-12 00:21:31,2025-07-26 20:51:44,"Éjecteurs à salive de Aurelia, , Blanc",,CAD 56.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-SE7000,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Éjecteur à salive,Outils de procédure,Éjecteurs à salive de Aurelia
3977868000001195603,2023-07-12 00:21:31,2025-07-26 20:51:44,"Éjecteurs à salive de Aurelia, , Blanc clair",,CAD 56.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-SE7001,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Éjecteur à salive,Outils de procédure,Éjecteurs à salive de Aurelia
3977868000001195605,2023-07-12 00:21:31,2025-07-28 08:12:28,"Éjecteurs à salive de Aurelia, , Bleu clair",,CAD 56.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Au-SE7002,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Éjecteur à salive,Outils de procédure,Éjecteurs à salive de Aurelia
3977868000001195629,2023-07-12 00:21:31,2025-02-15 03:05:50,"Couvre chaussure de Aurelia, XL et antidérapant, Bleu",,CAD 42.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 300,,Au-6006,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Couvre-chaussures,Gobelets et protection diverse,Couvre chaussure de Aurelia
3977868000001195631,2023-07-12 00:21:31,2025-02-15 03:05:50,"Couvre chaussure de Aurelia, Antidérapant, Bleu",,CAD 42.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 300,,Au-6007,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Couvre-chaussures,Gobelets et protection diverse,Couvre chaussure de Aurelia
3977868000001195633,2023-07-12 00:21:31,2025-02-15 03:05:50,"Couvre chaussure de Aurelia, Régulier, Bleu",,CAD 42.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 300,,Au-6009,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Couvre-chaussures,Gobelets et protection diverse,Couvre chaussure de Aurelia
3977868000001195659,2023-07-12 00:21:31,2025-06-17 10:03:51,"Masques médicaux Aurelia, fait au Canada, Niveau 2, Bleu",,CAD 7.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Au-2120,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,"Masques médicaux Aurelia, fait au Canada"
3977868000001195663,2023-07-12 00:21:31,2025-02-15 03:05:51,"Masques médicaux Aurelia, fait au Canada, Niveau 3, Bleu",,CAD 8.99,Ventes Produits Non-Divocco,true,Aurelia,Aurelia,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Au-2130,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,*Produits d/c en liquidation d'inventaire,,"Masques médicaux Aurelia, fait au Canada"
3977868000001195761,2023-07-12 00:21:32,2025-01-08 03:33:03,"Medicom® SafeBasics® Gobelets jetables en plastique, 5 oz, Vert",,CAD 59.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-105,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets jetables en plastique
3977868000001195763,2023-07-12 00:21:32,2025-01-08 03:33:57,"Medicom® SafeBasics® Gobelets jetables en plastique, 5 oz, Lavande",,CAD 59.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-106,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets jetables en plastique
3977868000001195765,2023-07-12 00:21:32,2025-01-08 03:33:57,"Medicom® SafeBasics® Gobelets jetables en plastique, 5 oz, Rose",,CAD 59.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-107,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets jetables en plastique
3977868000001195767,2023-07-12 00:21:32,2025-01-08 03:33:58,"Medicom® SafeBasics® Gobelets jetables en plastique, 5 oz, Jaune",,CAD 59.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-108,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets jetables en plastique
3977868000001195769,2023-07-12 00:21:32,2025-01-08 03:33:58,"Medicom® SafeBasics® Gobelets jetables en plastique, 5 oz, Blanc",,CAD 59.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-110,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets jetables en plastique
3977868000001195771,2023-07-12 00:21:32,2025-01-08 03:33:58,"Medicom® SafeBasics® Gobelets jetables en plastique, 5 oz, Aqua",,CAD 59.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-112,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets jetables en plastique
3977868000001195817,2023-07-12 00:21:32,2025-01-16 03:06:04,"Medicom® SafeBasics® Gobelets en carton ciré, 4 oz, Dents en santé",,CAD 57.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-114-CH,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets en carton ciré
3977868000001195819,2023-07-12 00:21:32,2025-01-16 03:06:04,"Medicom® SafeBasics® Gobelets en carton ciré, 4 oz, Bulles",,CAD 57.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-113-CH,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets en carton ciré
3977868000001195821,2023-07-12 00:21:32,2025-07-26 20:51:44,"Medicom® SafeBasics® Gobelets en carton ciré, 5 oz, Bulles",,CAD 61.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-115-CH,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets en carton ciré
3977868000001195823,2023-07-12 00:21:32,2025-01-16 03:06:05,"Medicom® SafeBasics® Gobelets en carton ciré, 5 oz, Dents en santé",,CAD 61.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Caisse de 1000,,Me-116-CH,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Gobelet,Gobelets et protection diverse,Medicom® SafeBasics® Gobelets en carton ciré
3977868000001195853,2023-07-12 00:21:32,2025-02-15 03:05:12,Masque Ritmed® DisTech®-Bleu,,CAD 1.00,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-2115,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Ritmed® DisTech®
3977868000001195855,2023-07-12 00:21:32,2025-02-15 03:05:13,Masque Ritmed® DisTech®-Rose,,CAD 1.00,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-2116,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Ritmed® DisTech®
3977868000001195857,2023-07-12 00:21:32,2025-02-15 03:05:13,Masque Ritmed® DisTech®-Jaune,,CAD 1.00,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-2117,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Ritmed® DisTech®
3977868000001195881,2023-07-12 00:21:32,2024-12-09 03:04:11,"Respirateur N95 Safemask Architect Pro, Petit, 10 boites 50 / caisse (500 unités)",,CAD 74.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-203214,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque N95 et haute filtration,Masque médical,Respirateur N95 Safemask Architect Pro
3977868000001195883,2023-07-12 00:21:32,2024-12-09 03:04:12,"Respirateur N95 Safemask Architect Pro, Moyen, 10 boites 50 / caisse (500 unités)",,CAD 74.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-203314,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque N95 et haute filtration,Masque médical,Respirateur N95 Safemask Architect Pro
3977868000001195885,2023-07-12 00:21:32,2024-12-09 03:04:12,"Respirateur N95 Safemask Architect Pro, Large, 10 boites 50 / caisse (500 unités)",,CAD 74.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-203414,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque N95 et haute filtration,Masque médical,Respirateur N95 Safemask Architect Pro
3977868000001195909,2023-07-12 00:21:32,2025-07-26 20:51:44,"SafeMask Junior, Niveau 1, Bleu",,CAD 6.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-2035,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque pédiatrique,Masque médical,SafeMask Junior Niveau 1 Bleu
3977868000001195921,2023-07-12 00:21:33,2025-02-15 03:05:13,"Masque AssureMask BalanceMC de Medicom, Niveau 1, Bleu",,CAD 6.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205415,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195923,2023-07-12 00:21:33,2025-02-15 03:05:13,"Masque AssureMask BalanceMC de Medicom, Niveau 1, Jaune",,CAD 6.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205417,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195925,2023-07-12 00:21:33,2025-07-26 20:51:44,"Masque AssureMask BalanceMC de Medicom, Niveau 1, Rose",,CAD 6.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205416,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195927,2023-07-12 00:21:33,2025-02-17 14:23:07,"Masque AssureMask BalanceMC de Medicom, Niveau 1, Blanc",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205414,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195929,2023-07-12 00:21:33,2025-07-31 11:20:57,"Masque AssureMask BalanceMC de Medicom, Niveau 2, Bleu",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205515,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195931,2023-07-12 00:21:33,2025-02-15 03:05:14,"Masque AssureMask BalanceMC de Medicom, Niveau 2, Jaune",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205517,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195933,2023-07-12 00:21:33,2025-07-26 20:51:44,"Masque AssureMask BalanceMC de Medicom, Niveau 2, Rose",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205516,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195935,2023-07-12 00:21:33,2025-07-26 20:51:44,Masque AssureMask BalanceMC de Medicom-2-Blanc,,CAD 1.00,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205514,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195937,2023-07-12 00:21:33,2025-08-01 16:28:15,"Masque AssureMask BalanceMC de Medicom, Niveau 3, Bleu",,CAD 8.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205615,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195939,2023-07-12 00:21:33,2025-06-13 12:30:49,"Masque AssureMask BalanceMC de Medicom, Niveau 3, Jaune",,CAD 8.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205617,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195941,2023-07-12 00:21:33,2025-07-30 16:05:20,"Masque AssureMask BalanceMC de Medicom, Niveau 3, Rose",,CAD 8.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205616,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001195943,2023-07-12 00:21:33,2025-07-26 20:51:44,"Masque AssureMask BalanceMC de Medicom, Niveau 3, Blanc",,CAD 8.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205614,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque AssureMask BalanceMC de Medicom
3977868000001196021,2023-07-12 00:21:33,2025-02-15 03:05:15,"Masque Medicom Midnight, Niveau 1, Noir",,CAD 6.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-213792,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom Midnight
3977868000001196023,2023-07-12 00:21:33,2025-02-15 03:05:16,"Masque Medicom Midnight, Niveau 2, Noir",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-213892,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom Midnight
3977868000001196025,2023-07-12 00:21:33,2025-06-04 11:18:50,"Masque Medicom Midnight, Niveau 3, Noir",,CAD 9.29,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-213992,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom Midnight
3977868000001196049,2023-07-12 00:21:33,2025-02-15 03:05:16,"Masque Medicom® AssureMask ValiantMC, Niveau 1, Bleu",,CAD 9.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205715,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196051,2023-07-12 00:21:33,2025-02-15 03:05:16,"Masque Medicom® AssureMask ValiantMC, Niveau 1, Jaune",,CAD 9.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205717,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196053,2023-07-12 00:21:33,2025-02-15 03:05:16,"Masque Medicom® AssureMask ValiantMC, Niveau 1, Rose",,CAD 9.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205716,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196055,2023-07-12 00:21:33,2025-02-15 03:05:17,"Masque Medicom® AssureMask ValiantMC, Niveau 1, Blanc",,CAD 9.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205714,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196057,2023-07-12 00:21:33,2025-02-15 03:05:17,"Masque Medicom® AssureMask ValiantMC, Niveau 2, Bleu",,CAD 10.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205815,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196059,2023-07-12 00:21:33,2025-02-15 03:05:17,"Masque Medicom® AssureMask ValiantMC, Niveau 2, Jaune",,CAD 10.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205817,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196061,2023-07-12 00:21:33,2025-02-15 03:05:17,"Masque Medicom® AssureMask ValiantMC, Niveau 2, Rose",,CAD 10.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205816,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196063,2023-07-12 00:21:33,2025-02-15 03:05:17,"Masque Medicom® AssureMask ValiantMC, Niveau 2, Blanc",,CAD 10.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205814,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196065,2023-07-12 00:21:33,2025-02-15 03:05:18,"Masque Medicom® AssureMask ValiantMC, Niveau 3, Bleu",,CAD 11.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205915,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196067,2023-07-12 00:21:33,2025-02-15 03:05:18,"Masque Medicom® AssureMask ValiantMC, Niveau 3, Jaune",,CAD 11.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205917,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196069,2023-07-12 00:21:33,2025-02-15 03:05:18,"Masque Medicom® AssureMask ValiantMC, Niveau 3, Rose",,CAD 11.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205916,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196071,2023-07-12 00:21:33,2025-02-15 03:05:18,"Masque Medicom® AssureMask ValiantMC, Niveau 3, Blanc",,CAD 11.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-205914,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,Masque Medicom® AssureMask ValiantMC
3977868000001196149,2023-07-12 00:21:33,2025-02-15 03:05:18,"Masque AssureMask® Precision, chirurgical à attacher, Niveau 1, Bleu",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-206815,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,"Masque AssureMask® Precision, chirurgical à attacher"
3977868000001196151,2023-07-12 00:21:33,2025-02-15 03:05:19,"Masque AssureMask® Precision, chirurgical à attacher, Niveau 1, Vert",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-206818,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,"Masque AssureMask® Precision, chirurgical à attacher"
3977868000001196153,2023-07-12 00:21:33,2025-02-15 03:05:19,"Masque AssureMask® Precision, chirurgical à attacher, Niveau 1, Blanc",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-206814,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,"Masque AssureMask® Precision, chirurgical à attacher"
3977868000001196155,2023-07-12 00:21:33,2025-02-15 03:05:19,"Masque AssureMask® PrecisionCare, chirurgical à attacher, Niveau 2, Bleu",,CAD 7.99,Ventes Produits Non-Divocco,true,,Medicom,0,0,0,0,cm,kg,,,,,true,,goods,2,,,Active,Boite de 50,,Me-207015,,,,,,Coût des marchandises vendues - Produits Non-Divocco,,Marchandises en stock,Masque médical,,"Masque AssureMask® Precision, chirurgical à attacher"
